"user","datetime","stage_duration","stage"
"ASFODQR","2024-09-09 01:08:30",1170,"rem"
"ASFODQR","2024-09-09 01:28:00",3210,"deep"
"ASFODQR","2024-09-09 02:21:30",60,"wake"
"ASFODQR","2024-09-09 02:40:30",60,"wake"
"ASFODQR","2024-09-09 02:46:30",60,"wake"
"ASFODQR","2024-09-09 02:47:30",510,"light"
"ASFODQR","2024-09-09 02:56:00",2160,"deep"
"ASFODQR","2024-09-09 03:32:00",270,"light"
"ASFODQR","2024-09-09 03:36:30",30,"wake"
"ASFODQR","2024-09-09 03:37:00",1230,"light"
"ASFODQR","2024-09-09 03:57:30",30,"rem"
"ASFODQR","2024-09-09 03:58:00",30,"wake"
"ASFODQR","2024-09-09 04:13:00",120,"wake"
"ASFODQR","2024-09-09 04:15:00",120,"rem"
"ASFODQR","2024-09-09 04:17:00",330,"wake"
"ASFODQR","2024-09-09 04:22:30",90,"light"
"ASFODQR","2024-09-09 04:24:00",30,"wake"
"ASFODQR","2024-09-09 04:26:30",30,"wake"
"ASFODQR","2024-09-09 04:32:30",60,"wake"
"ASFODQR","2024-09-09 04:37:00",30,"wake"
"ASFODQR","2024-09-09 04:43:00",30,"wake"
"ASFODQR","2024-09-09 04:52:00",30,"wake"
"ASFODQR","2024-09-09 04:54:00",30,"wake"
"ASFODQR","2024-09-09 04:57:30",30,"wake"
"ASFODQR","2024-09-09 04:58:00",420,"light"
"ASFODQR","2024-09-09 05:05:00",1260,"deep"
"ASFODQR","2024-09-09 05:26:00",120,"light"
"ASFODQR","2024-09-09 05:28:00",30,"wake"
"ASFODQR","2024-09-09 05:28:30",810,"light"
"ASFODQR","2024-09-09 05:42:00",270,"rem"
"ASFODQR","2024-09-09 05:46:30",390,"light"
"ASFODQR","2024-09-09 05:53:00",60,"wake"
"ASFODQR","2024-09-09 05:54:00",90,"light"
"ASFODQR","2024-09-09 05:55:30",660,"rem"
"ASFODQR","2024-09-09 06:06:30",30,"wake"
"ASFODQR","2024-09-09 06:07:00",300,"rem"
"ASFODQR","2024-09-09 06:12:00",600,"light"
"ASFODQR","2024-09-09 06:22:00",330,"rem"
"ASFODQR","2024-09-09 06:27:30",180,"light"
"ASFODQR","2024-09-09 06:30:30",60,"wake"
"ASFODQR","2024-09-09 06:31:30",1710,"light"
"ASFODQR","2024-09-09 07:00:00",420,"deep"
"ASFODQR","2024-09-09 07:07:00",270,"wake"
"ASFODQR","2024-09-09 07:11:30",450,"light"
"ASFODQR","2024-09-09 07:19:00",30,"wake"
"ASFODQR","2024-09-09 07:19:30",180,"light"
"ASFODQR","2024-09-09 07:22:30",300,"wake"
"ASFODQR","2024-09-09 07:27:30",270,"light"
"ASFODQR","2024-09-09 07:32:00",30,"wake"
"ASFODQR","2024-09-09 07:32:30",30,"light"
"ASFODQR","2024-09-09 07:33:00",480,"rem"
"ASFODQR","2024-09-09 07:41:00",60,"light"
"ASFODQR","2024-09-09 07:42:00",150,"wake"
"ASFODQR","2024-09-09 07:44:30",90,"light"
"ASFODQR","2024-09-09 07:46:00",1140,"wake"
"ASFODQR","2024-09-09 08:05:00",390,"light"
"ASFODQR","2024-09-09 08:11:30",570,"wake"
"ASFODQR","2024-09-09 08:21:00",450,"rem"
"ASFODQR","2024-09-09 08:28:30",30,"wake"
"ASFODQR","2024-09-09 08:35:30",150,"wake"
"ASFODQR","2024-09-09 08:38:00",120,"rem"
"ASFODQR","2024-09-09 08:40:00",240,"wake"
"ASFODQR","2024-09-09 08:44:00",180,"light"
"ASFODQR","2024-09-09 08:47:00",30,"wake"
"ASFODQR","2024-09-09 09:03:30",30,"wake"
"ASFODQR","2024-09-09 09:36:00",60,"wake"
"ASFODQR","2024-09-09 09:37:00",570,"light"
"ASFODQR","2024-09-09 09:46:30",2520,"rem"
"ASFODQR","2024-09-09 10:28:30",60,"light"
"ASFODQR","2024-09-09 10:29:30",90,"wake"
"ASFODQR","2024-09-09 10:32:30",30,"wake"
"ASFODQR","2024-09-10 02:43:30",570,"wake"
"ASFODQR","2024-09-10 02:53:00",1050,"light"
"ASFODQR","2024-09-10 03:10:30",2880,"deep"
"ASFODQR","2024-09-10 03:58:30",720,"light"
"ASFODQR","2024-09-10 04:10:30",30,"wake"
"ASFODQR","2024-09-10 04:14:00",30,"wake"
"ASFODQR","2024-09-10 04:25:30",30,"wake"
"ASFODQR","2024-09-10 04:26:00",2070,"light"
"ASFODQR","2024-09-10 05:00:30",630,"wake"
"ASFODQR","2024-09-10 05:11:00",1680,"light"
"ASFODQR","2024-09-10 05:39:00",30,"wake"
"ASFODQR","2024-09-10 05:47:00",30,"wake"
"ASFODQR","2024-09-10 05:50:30",30,"wake"
"ASFODQR","2024-09-10 05:51:00",360,"light"
"ASFODQR","2024-09-10 05:57:00",390,"rem"
"ASFODQR","2024-09-10 06:03:30",60,"wake"
"ASFODQR","2024-09-10 06:04:30",450,"rem"
"ASFODQR","2024-09-10 06:12:00",150,"light"
"ASFODQR","2024-09-10 06:14:30",30,"wake"
"ASFODQR","2024-09-10 06:15:00",390,"light"
"ASFODQR","2024-09-10 06:21:30",1440,"rem"
"ASFODQR","2024-09-10 06:45:30",1800,"light"
"ASFODQR","2024-09-10 07:15:30",420,"deep"
"ASFODQR","2024-09-10 07:22:30",390,"wake"
"ASFODQR","2024-09-10 07:29:00",240,"light"
"ASFODQR","2024-09-10 07:33:00",60,"wake"
"ASFODQR","2024-09-10 07:35:30",30,"wake"
"ASFODQR","2024-09-10 07:36:00",300,"rem"
"ASFODQR","2024-09-10 07:41:00",120,"light"
"ASFODQR","2024-09-10 07:43:00",60,"wake"
"ASFODQR","2024-09-10 07:44:00",330,"light"
"ASFODQR","2024-09-10 07:49:30",660,"rem"
"ASFODQR","2024-09-10 08:00:30",30,"wake"
"ASFODQR","2024-09-10 08:01:00",120,"light"
"ASFODQR","2024-09-10 08:03:00",300,"wake"
"ASFODQR","2024-09-10 08:08:00",990,"light"
"ASFODQR","2024-09-10 08:24:30",210,"wake"
"ASFODQR","2024-09-10 08:28:00",120,"light"
"ASFODQR","2024-09-10 08:30:00",150,"wake"
"ASFODQR","2024-09-10 08:32:30",990,"rem"
"ASFODQR","2024-09-10 23:49:00",720,"wake"
"ASFODQR","2024-09-11 00:01:00",120,"light"
"ASFODQR","2024-09-11 00:03:00",180,"wake"
"ASFODQR","2024-09-11 00:06:00",660,"light"
"ASFODQR","2024-09-11 00:17:00",1860,"deep"
"ASFODQR","2024-09-11 00:48:00",30,"wake"
"ASFODQR","2024-09-11 00:48:30",600,"light"
"ASFODQR","2024-09-11 00:58:30",540,"rem"
"ASFODQR","2024-09-11 01:07:30",30,"wake"
"ASFODQR","2024-09-11 01:08:00",930,"light"
"ASFODQR","2024-09-11 01:23:30",570,"wake"
"ASFODQR","2024-09-11 01:33:00",330,"light"
"ASFODQR","2024-09-11 01:38:30",540,"wake"
"ASFODQR","2024-09-11 01:47:30",600,"light"
"ASFODQR","2024-09-11 01:57:30",30,"wake"
"ASFODQR","2024-09-11 01:58:00",1080,"light"
"ASFODQR","2024-09-11 02:16:00",780,"deep"
"ASFODQR","2024-09-11 02:29:00",30,"wake"
"ASFODQR","2024-09-11 02:33:30",30,"wake"
"ASFODQR","2024-09-11 02:34:00",30,"light"
"ASFODQR","2024-09-11 02:34:30",300,"rem"
"ASFODQR","2024-09-11 02:39:30",30,"wake"
"ASFODQR","2024-09-11 02:44:30",60,"wake"
"ASFODQR","2024-09-11 02:56:00",60,"wake"
"ASFODQR","2024-09-11 02:57:00",360,"rem"
"ASFODQR","2024-09-11 03:03:00",510,"light"
"ASFODQR","2024-09-11 03:11:30",60,"wake"
"ASFODQR","2024-09-11 03:16:30",30,"wake"
"ASFODQR","2024-09-11 03:17:00",270,"light"
"ASFODQR","2024-09-11 03:21:30",2220,"deep"
"ASFODQR","2024-09-11 03:58:30",30,"wake"
"ASFODQR","2024-09-11 04:00:30",60,"wake"
"ASFODQR","2024-09-11 04:03:30",30,"wake"
"ASFODQR","2024-09-11 04:12:30",30,"wake"
"ASFODQR","2024-09-11 04:14:30",30,"wake"
"ASFODQR","2024-09-11 04:19:00",60,"wake"
"ASFODQR","2024-09-11 04:22:30",60,"wake"
"ASFODQR","2024-09-11 04:23:30",120,"light"
"ASFODQR","2024-09-11 04:25:30",480,"rem"
"ASFODQR","2024-09-11 04:33:30",30,"wake"
"ASFODQR","2024-09-11 04:38:00",30,"wake"
"ASFODQR","2024-09-11 04:49:00",60,"wake"
"ASFODQR","2024-09-11 05:00:00",60,"wake"
"ASFODQR","2024-09-11 05:01:00",2610,"light"
"ASFODQR","2024-09-11 05:44:30",1500,"deep"
"ASFODQR","2024-09-11 06:09:30",60,"wake"
"ASFODQR","2024-09-11 06:13:30",120,"wake"
"ASFODQR","2024-09-11 06:15:30",60,"light"
"ASFODQR","2024-09-11 06:16:30",240,"rem"
"ASFODQR","2024-09-11 06:20:30",30,"wake"
"ASFODQR","2024-09-11 06:25:00",30,"wake"
"ASFODQR","2024-09-11 06:36:00",60,"wake"
"ASFODQR","2024-09-11 06:38:30",120,"wake"
"ASFODQR","2024-09-11 06:46:00",90,"wake"
"ASFODQR","2024-09-11 06:49:30",60,"wake"
"ASFODQR","2024-09-11 06:50:30",510,"light"
"ASFODQR","2024-09-11 06:59:00",180,"rem"
"ASFODQR","2024-09-11 07:02:00",90,"wake"
"ASFODQR","2024-09-11 07:18:30",30,"wake"
"ASFODQR","2024-09-11 07:26:30",120,"wake"
"ASFODQR","2024-09-11 07:34:30",30,"wake"
"ASFODQR","2024-09-11 07:50:00",30,"wake"
"ASFODQR","2024-09-11 07:50:30",210,"rem"
"ASFODQR","2024-09-11 07:54:00",30,"light"
"ASFODQR","2024-09-11 07:54:30",90,"wake"
"ASFODQR","2024-09-11 07:56:00",360,"light"
"ASFODQR","2024-09-12 01:13:30",360,"wake"
"ASFODQR","2024-09-12 01:19:30",4140,"deep"
"ASFODQR","2024-09-12 02:28:30",120,"wake"
"ASFODQR","2024-09-12 02:38:30",60,"wake"
"ASFODQR","2024-09-12 02:41:30",30,"wake"
"ASFODQR","2024-09-12 02:48:30",30,"wake"
"ASFODQR","2024-09-12 02:49:00",630,"light"
"ASFODQR","2024-09-12 02:59:30",960,"deep"
"ASFODQR","2024-09-12 03:15:30",30,"light"
"ASFODQR","2024-09-12 03:16:00",90,"wake"
"ASFODQR","2024-09-12 03:46:30",60,"wake"
"ASFODQR","2024-09-12 03:47:30",510,"light"
"ASFODQR","2024-09-12 03:56:00",1710,"rem"
"ASFODQR","2024-09-12 04:24:30",30,"wake"
"ASFODQR","2024-09-12 04:27:00",30,"wake"
"ASFODQR","2024-09-12 04:27:30",210,"rem"
"ASFODQR","2024-09-12 04:31:00",90,"light"
"ASFODQR","2024-09-12 04:32:30",60,"wake"
"ASFODQR","2024-09-12 04:38:00",30,"wake"
"ASFODQR","2024-09-12 04:55:30",60,"wake"
"ASFODQR","2024-09-12 04:56:30",870,"light"
"ASFODQR","2024-09-12 05:11:00",1290,"deep"
"ASFODQR","2024-09-12 05:32:30",30,"light"
"ASFODQR","2024-09-12 05:33:00",2040,"rem"
"ASFODQR","2024-09-12 06:07:00",30,"light"
"ASFODQR","2024-09-12 06:07:30",120,"wake"
"ASFODQR","2024-09-12 06:09:30",330,"light"
"ASFODQR","2024-09-12 06:15:00",300,"rem"
"ASFODQR","2024-09-12 06:20:00",180,"light"
"ASFODQR","2024-09-12 06:23:00",60,"wake"
"ASFODQR","2024-09-12 06:25:30",30,"wake"
"ASFODQR","2024-09-12 06:28:30",30,"wake"
"ASFODQR","2024-09-12 06:32:00",30,"wake"
"ASFODQR","2024-09-12 06:49:00",60,"wake"
"ASFODQR","2024-09-12 06:50:00",240,"light"
"ASFODQR","2024-09-12 06:54:00",990,"rem"
"ASFODQR","2024-09-12 07:10:30",1110,"light"
"ASFODQR","2024-09-12 07:29:00",60,"wake"
"ASFODQR","2024-09-12 07:30:00",270,"light"
"ASFODQR","2024-09-12 07:34:30",630,"rem"
"ASFODQR","2024-09-12 07:45:00",30,"wake"
"ASFODQR","2024-09-12 07:45:30",870,"rem"
"ASFODQR","2024-09-12 08:00:00",1260,"wake"
"ASFODQR","2024-09-12 08:21:00",510,"light"
"ASFODQR","2024-09-12 08:29:30",60,"wake"
"ASFODQR","2024-09-12 08:30:30",120,"light"
"ASFODQR","2024-09-12 08:32:30",300,"wake"
"ASFODQR","2024-09-12 08:37:30",1170,"light"
"ASFODQR","2024-09-12 08:57:00",90,"wake"
"ASFODQR","2024-09-12 09:25:30",90,"wake"
"ASFODQR","2024-09-12 09:30:30",30,"wake"
"ASFODQR","2024-09-12 09:31:00",120,"light"
"ASFODQR","2024-09-13 01:12:30",150,"wake"
"ASFODQR","2024-09-13 01:15:00",300,"light"
"ASFODQR","2024-09-13 01:20:00",1920,"deep"
"ASFODQR","2024-09-13 01:52:00",210,"wake"
"ASFODQR","2024-09-13 01:55:30",270,"light"
"ASFODQR","2024-09-13 02:00:00",570,"deep"
"ASFODQR","2024-09-13 02:09:30",450,"light"
"ASFODQR","2024-09-13 02:17:00",870,"deep"
"ASFODQR","2024-09-13 02:31:30",270,"wake"
"ASFODQR","2024-09-13 02:36:00",300,"rem"
"ASFODQR","2024-09-13 02:41:00",480,"wake"
"ASFODQR","2024-09-13 02:49:00",180,"light"
"ASFODQR","2024-09-13 02:52:00",390,"wake"
"ASFODQR","2024-09-13 02:58:30",210,"light"
"ASFODQR","2024-09-13 03:02:00",60,"wake"
"ASFODQR","2024-09-13 03:03:00",90,"light"
"ASFODQR","2024-09-13 03:04:30",270,"wake"
"ASFODQR","2024-09-13 03:09:00",150,"light"
"ASFODQR","2024-09-13 03:11:30",30,"wake"
"ASFODQR","2024-09-13 03:12:00",270,"light"
"ASFODQR","2024-09-13 03:16:30",420,"wake"
"ASFODQR","2024-09-13 03:23:30",210,"light"
"ASFODQR","2024-09-13 03:27:00",480,"wake"
"ASFODQR","2024-09-13 03:35:00",1020,"light"
"ASFODQR","2024-09-13 03:52:00",60,"wake"
"ASFODQR","2024-09-13 03:53:00",1200,"light"
"ASFODQR","2024-09-13 04:13:00",570,"rem"
"ASFODQR","2024-09-13 04:22:30",30,"wake"
"ASFODQR","2024-09-13 04:23:00",120,"rem"
"ASFODQR","2024-09-13 04:25:00",210,"light"
"ASFODQR","2024-09-13 04:28:30",30,"wake"
"ASFODQR","2024-09-13 04:41:00",30,"wake"
"ASFODQR","2024-09-13 04:41:30",240,"light"
"ASFODQR","2024-09-13 04:45:30",540,"rem"
"ASFODQR","2024-09-13 04:54:30",30,"light"
"ASFODQR","2024-09-13 04:55:00",90,"wake"
"ASFODQR","2024-09-13 05:04:30",60,"wake"
"ASFODQR","2024-09-13 05:22:00",60,"wake"
"ASFODQR","2024-09-13 05:23:00",300,"light"
"ASFODQR","2024-09-13 05:28:00",330,"deep"
"ASFODQR","2024-09-13 05:33:30",990,"light"
"ASFODQR","2024-09-13 05:50:00",960,"deep"
"ASFODQR","2024-09-13 06:06:00",120,"wake"
"ASFODQR","2024-09-13 06:08:00",1260,"light"
"ASFODQR","2024-09-13 06:29:00",300,"rem"
"ASFODQR","2024-09-13 06:34:00",30,"wake"
"ASFODQR","2024-09-13 06:46:30",30,"wake"
"ASFODQR","2024-09-13 06:47:00",630,"rem"
"ASFODQR","2024-09-13 06:57:30",420,"light"
"ASFODQR","2024-09-13 07:04:30",30,"wake"
"ASFODQR","2024-09-13 07:05:00",420,"light"
"ASFODQR","2024-09-13 07:12:00",1410,"deep"
"ASFODQR","2024-09-13 07:35:30",120,"wake"
"ASFODQR","2024-09-13 07:39:30",30,"wake"
"ASFODQR","2024-09-13 08:00:30",30,"wake"
"ASFODQR","2024-09-13 08:04:30",30,"wake"
"ASFODQR","2024-09-13 08:07:00",120,"wake"
"ASFODQR","2024-09-13 08:09:00",540,"rem"
"ASFODQR","2024-09-13 08:18:00",360,"wake"
"ASFODQR","2024-09-13 08:24:00",2790,"light"
"ASFODQR","2024-09-13 09:10:30",90,"wake"
"ASFODQR","2024-09-13 09:12:00",450,"light"
"ASFODQR","2024-09-13 09:19:30",1440,"rem"
"ASFODQR","2024-09-14 00:50:00",510,"wake"
"ASFODQR","2024-09-14 00:58:30",30,"light"
"ASFODQR","2024-09-14 00:59:00",2850,"deep"
"ASFODQR","2024-09-14 01:46:30",60,"wake"
"ASFODQR","2024-09-14 01:49:30",180,"wake"
"ASFODQR","2024-09-14 01:54:30",120,"wake"
"ASFODQR","2024-09-14 01:56:30",120,"light"
"ASFODQR","2024-09-14 01:58:30",330,"wake"
"ASFODQR","2024-09-14 02:04:00",180,"light"
"ASFODQR","2024-09-14 02:07:00",120,"wake"
"ASFODQR","2024-09-14 02:17:00",60,"wake"
"ASFODQR","2024-09-14 02:28:00",30,"wake"
"ASFODQR","2024-09-14 02:37:00",90,"wake"
"ASFODQR","2024-09-14 02:38:30",360,"light"
"ASFODQR","2024-09-14 02:44:30",270,"wake"
"ASFODQR","2024-09-14 02:49:00",330,"rem"
"ASFODQR","2024-09-14 02:54:30",660,"light"
"ASFODQR","2024-09-14 03:05:30",270,"rem"
"ASFODQR","2024-09-14 03:10:00",60,"wake"
"ASFODQR","2024-09-14 03:19:00",90,"wake"
"ASFODQR","2024-09-14 03:22:30",30,"wake"
"ASFODQR","2024-09-14 03:23:00",660,"light"
"ASFODQR","2024-09-14 03:34:00",300,"wake"
"ASFODQR","2024-09-14 03:39:00",480,"light"
"ASFODQR","2024-09-14 03:47:00",30,"wake"
"ASFODQR","2024-09-14 03:52:30",30,"wake"
"ASFODQR","2024-09-14 04:02:30",150,"wake"
"ASFODQR","2024-09-14 04:07:00",90,"wake"
"ASFODQR","2024-09-14 04:08:30",240,"light"
"ASFODQR","2024-09-14 04:12:30",330,"wake"
"ASFODQR","2024-09-14 04:18:00",720,"light"
"ASFODQR","2024-09-14 04:30:00",30,"wake"
"ASFODQR","2024-09-14 04:30:30",1350,"light"
"ASFODQR","2024-09-14 04:53:00",1020,"deep"
"ASFODQR","2024-09-14 05:10:00",30,"wake"
"ASFODQR","2024-09-14 05:10:30",570,"light"
"ASFODQR","2024-09-14 05:20:00",420,"rem"
"ASFODQR","2024-09-14 05:27:00",90,"light"
"ASFODQR","2024-09-14 05:28:30",30,"wake"
"ASFODQR","2024-09-14 05:29:00",450,"light"
"ASFODQR","2024-09-14 05:36:30",330,"rem"
"ASFODQR","2024-09-14 05:42:00",30,"wake"
"ASFODQR","2024-09-14 05:42:30",960,"rem"
"ASFODQR","2024-09-14 05:58:30",1710,"light"
"ASFODQR","2024-09-14 06:27:00",30,"wake"
"ASFODQR","2024-09-14 06:27:30",1530,"light"
"ASFODQR","2024-09-14 06:53:00",270,"rem"
"ASFODQR","2024-09-14 06:57:30",30,"wake"
"ASFODQR","2024-09-14 07:11:00",30,"wake"
"ASFODQR","2024-09-14 07:24:00",30,"wake"
"ASFODQR","2024-09-14 07:26:30",30,"wake"
"ASFODQR","2024-09-14 07:29:30",30,"wake"
"ASFODQR","2024-09-14 07:30:00",120,"rem"
"ASFODQR","2024-09-15 02:03:00",900,"wake"
"ASFODQR","2024-09-15 02:18:00",2070,"light"
"ASFODQR","2024-09-15 02:52:30",30,"wake"
"ASFODQR","2024-09-15 02:55:00",60,"wake"
"ASFODQR","2024-09-15 02:58:00",30,"wake"
"ASFODQR","2024-09-15 03:00:00",30,"wake"
"ASFODQR","2024-09-15 03:00:30",420,"light"
"ASFODQR","2024-09-15 03:07:30",390,"rem"
"ASFODQR","2024-09-15 03:14:00",30,"wake"
"ASFODQR","2024-09-15 03:22:00",30,"wake"
"ASFODQR","2024-09-15 03:22:30",300,"light"
"ASFODQR","2024-09-15 03:27:30",4080,"deep"
"ASFODQR","2024-09-15 04:35:30",300,"light"
"ASFODQR","2024-09-15 04:40:30",900,"rem"
"ASFODQR","2024-09-15 04:55:30",90,"light"
"ASFODQR","2024-09-15 04:57:00",60,"wake"
"ASFODQR","2024-09-15 04:59:30",30,"wake"
"ASFODQR","2024-09-15 05:01:30",30,"wake"
"ASFODQR","2024-09-15 05:02:00",840,"light"
"ASFODQR","2024-09-15 05:16:00",1800,"deep"
"ASFODQR","2024-09-15 05:46:00",30,"wake"
"ASFODQR","2024-09-15 05:46:30",480,"light"
"ASFODQR","2024-09-15 05:54:30",1440,"rem"
"ASFODQR","2024-09-15 06:18:30",30,"wake"
"ASFODQR","2024-09-15 06:23:30",30,"wake"
"ASFODQR","2024-09-15 06:29:30",30,"wake"
"ASFODQR","2024-09-15 06:34:30",30,"wake"
"ASFODQR","2024-09-15 06:35:00",720,"rem"
"ASFODQR","2024-09-15 06:47:00",30,"light"
"ASFODQR","2024-09-15 06:47:30",330,"wake"
"ASFODQR","2024-09-15 06:53:00",420,"light"
"ASFODQR","2024-09-15 07:00:00",60,"wake"
"ASFODQR","2024-09-15 07:01:00",330,"light"
"ASFODQR","2024-09-15 07:06:30",210,"wake"
"ASFODQR","2024-09-15 07:10:00",480,"light"
"ASFODQR","2024-09-15 07:18:00",30,"wake"
"ASFODQR","2024-09-15 07:22:00",60,"wake"
"ASFODQR","2024-09-15 07:26:30",30,"wake"
"ASFODQR","2024-09-15 07:35:30",150,"wake"
"ASFODQR","2024-09-15 07:40:00",30,"wake"
"ASFODQR","2024-09-15 07:40:30",30,"light"
"ASFODQR","2024-09-15 07:41:00",420,"rem"
"ASFODQR","2024-09-15 07:48:00",60,"wake"
"ASFODQR","2024-09-15 07:56:30",30,"wake"
"ASFODQR","2024-09-15 07:59:00",30,"wake"
"ASFODQR","2024-09-15 08:06:00",30,"wake"
"ASFODQR","2024-09-15 08:22:00",30,"wake"
"ASFODQR","2024-09-15 22:22:30",240,"wake"
"ASFODQR","2024-09-15 22:26:30",390,"light"
"ASFODQR","2024-09-15 22:33:00",120,"wake"
"ASFODQR","2024-09-15 22:35:00",1050,"light"
"ASFODQR","2024-09-15 22:52:30",2040,"deep"
"ASFODQR","2024-09-15 23:26:30",210,"wake"
"ASFODQR","2024-09-15 23:30:00",390,"light"
"ASFODQR","2024-09-15 23:36:30",30,"wake"
"ASFODQR","2024-09-15 23:41:00",30,"wake"
"ASFODQR","2024-09-15 23:41:30",270,"light"
"ASFODQR","2024-09-15 23:46:00",570,"deep"
"ASFODQR","2024-09-15 23:55:30",90,"wake"
"ASFODQR","2024-09-16 00:02:30",30,"wake"
"ASFODQR","2024-09-16 00:03:00",150,"light"
"ASFODQR","2024-09-16 00:05:30",3090,"deep"
"ASFODQR","2024-09-16 00:57:00",30,"wake"
"ASFODQR","2024-09-16 00:59:00",30,"wake"
"ASFODQR","2024-09-16 01:15:30",120,"wake"
"ASFODQR","2024-09-16 01:21:00",120,"wake"
"ASFODQR","2024-09-16 01:23:00",180,"light"
"ASFODQR","2024-09-16 01:26:00",270,"rem"
"ASFODQR","2024-09-16 01:30:30",2190,"light"
"ASFODQR","2024-09-16 02:07:00",30,"wake"
"ASFODQR","2024-09-16 02:07:30",840,"light"
"ASFODQR","2024-09-16 02:21:30",840,"deep"
"ASFODQR","2024-09-16 02:35:30",30,"wake"
"ASFODQR","2024-09-16 02:38:30",60,"wake"
"ASFODQR","2024-09-16 02:39:30",180,"light"
"ASFODQR","2024-09-16 02:42:30",870,"rem"
"ASFODQR","2024-09-16 02:57:00",90,"light"
"ASFODQR","2024-09-16 02:58:30",30,"wake"
"ASFODQR","2024-09-16 03:01:00",60,"wake"
"ASFODQR","2024-09-16 03:05:00",60,"wake"
"ASFODQR","2024-09-16 03:09:00",180,"wake"
"ASFODQR","2024-09-16 03:19:30",30,"wake"
"ASFODQR","2024-09-16 03:25:00",30,"wake"
"ASFODQR","2024-09-16 03:25:30",510,"light"
"ASFODQR","2024-09-16 03:34:00",2640,"deep"
"ASFODQR","2024-09-16 04:18:00",30,"light"
"ASFODQR","2024-09-16 04:18:30",60,"wake"
"ASFODQR","2024-09-16 04:23:30",30,"wake"
"ASFODQR","2024-09-16 04:24:00",60,"light"
"ASFODQR","2024-09-16 04:25:00",330,"rem"
"ASFODQR","2024-09-16 04:30:30",480,"light"
"ASFODQR","2024-09-16 04:38:30",240,"wake"
"ASFODQR","2024-09-16 04:42:30",180,"light"
"ASFODQR","2024-09-16 04:45:30",60,"wake"
"ASFODQR","2024-09-16 04:49:00",30,"wake"
"ASFODQR","2024-09-16 04:49:30",510,"light"
"ASFODQR","2024-09-16 04:58:00",720,"wake"
"ASFODQR","2024-09-16 05:10:00",210,"light"
"ASFODQR","2024-09-16 05:13:30",180,"wake"
"ASFODQR","2024-09-16 05:16:30",390,"light"
"ASFODQR","2024-09-16 05:23:00",1020,"wake"
"ASFODQR","2024-09-16 05:40:00",420,"light"
"ASFODQR","2024-09-16 05:47:00",300,"wake"
"ASFODQR","2024-09-16 05:52:00",360,"light"
"ASFODQR","2024-09-16 05:58:00",780,"wake"
"ASFODQR","2024-09-16 06:11:00",3150,"light"
"ASFODQR","2024-09-16 07:03:30",30,"wake"
"ASFODQR","2024-09-16 07:04:00",480,"light"
"ASFODQR","2024-09-16 07:12:00",870,"rem"
"ASFODQR","2024-09-16 07:26:30",480,"light"
"ASFODQR","2024-09-16 07:34:30",180,"wake"
"ASFODQR","2024-09-16 07:37:30",1770,"light"
"ASFODQR","2024-09-16 08:07:00",300,"rem"
"ASFODQR","2024-09-16 08:12:00",2010,"light"
"ASFODQR","2024-09-16 08:45:30",30,"wake"
"ASFODQR","2024-09-16 08:50:00",90,"wake"
"ASFODQR","2024-09-16 08:51:30",90,"light"
"ASFODQR","2024-09-16 08:53:00",840,"rem"
"ASFODQR","2024-09-16 09:07:00",60,"wake"
"ASFODQR","2024-09-16 09:12:00",60,"wake"
"ASFODQR","2024-09-16 09:13:00",90,"light"
"ASFODQR","2024-09-16 09:14:30",240,"wake"
"ASFODQR","2024-09-16 09:18:30",90,"light"
"ASFODQR","2024-09-16 09:20:00",120,"wake"
"ASFODQR","2024-09-16 09:22:00",90,"light"
"ASFODQR","2024-09-16 09:23:30",240,"wake"
"ASFODQR","2024-09-16 09:27:30",450,"light"
"ASFODQR","2024-09-16 09:35:00",30,"wake"
"ASFODQR","2024-09-16 09:47:30",30,"wake"
"ASFODQR","2024-09-16 09:49:30",30,"wake"
"ASFODQR","2024-09-16 09:50:00",60,"light"
"ASFODQR","2024-09-16 09:51:00",330,"rem"
"ASFODQR","2024-09-16 09:56:30",840,"light"
"ASFODQR","2024-09-17 00:10:00",180,"wake"
"ASFODQR","2024-09-17 00:51:00",30,"wake"
"ASFODQR","2024-09-17 00:51:30",330,"light"
"ASFODQR","2024-09-17 00:57:00",1470,"deep"
"ASFODQR","2024-09-17 01:21:30",30,"wake"
"ASFODQR","2024-09-17 01:36:30",60,"wake"
"ASFODQR","2024-09-17 01:46:00",90,"wake"
"ASFODQR","2024-09-17 01:47:30",150,"light"
"ASFODQR","2024-09-17 01:50:00",780,"rem"
"ASFODQR","2024-09-17 02:03:00",1050,"light"
"ASFODQR","2024-09-17 02:20:30",120,"wake"
"ASFODQR","2024-09-17 02:22:30",660,"light"
"ASFODQR","2024-09-17 02:33:30",1710,"deep"
"ASFODQR","2024-09-17 03:02:00",30,"light"
"ASFODQR","2024-09-17 03:02:30",930,"wake"
"ASFODQR","2024-09-17 03:18:00",120,"light"
"ASFODQR","2024-09-17 03:20:00",420,"rem"
"ASFODQR","2024-09-17 03:27:00",30,"wake"
"ASFODQR","2024-09-17 03:31:30",30,"wake"
"ASFODQR","2024-09-17 03:32:00",180,"rem"
"ASFODQR","2024-09-17 03:35:00",1290,"light"
"ASFODQR","2024-09-17 03:56:30",330,"rem"
"ASFODQR","2024-09-17 04:02:00",1920,"light"
"ASFODQR","2024-09-17 04:34:00",120,"wake"
"ASFODQR","2024-09-17 04:36:00",240,"light"
